,3SsnPorch,BedroomAbvGr,BsmtFullBath,BsmtHalfBath,BsmtUnfSF,CentralAir,EnclosedPorch,Fence,FullBath,Functional,GrLivArea,HalfBath,HeatingQC,KitchenAbvGr,LotArea,LowQualFinSF,MiscVal,OpenPorchSF,PavedDrive,ScreenPorch,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,Zoning_Rating,Neighborhood_Rating,Cond_Artery,Cond_Feedr,Cond_Norm,Cond_RRNn,Cond_RRAn,Cond_PosN,Cond_PosA,Cond_RRNe,Cond_RRAe,BH_2FmCon,BH_Duplx,BH_TwnhsI,BH_TwnhsE,BH_1.5Fin,BH_1Story,BH_2.5Unf,BH_2Story,BH_SFoyer,Overall_Score,Building_Age,Remod_Age,Ext_AsbShng,Ext_AsphShn,Ext_BrkComm,Ext_BrkFace,Ext_CBlock,Ext_CemntBd,Ext_HdBoard,Ext_ImStcc,Ext_MetalSd,Ext_Other,Ext_Plywood,Ext_Stone,Ext_Stcco,Ext_VinylSd,Ext_Wd Sdng,Ext_WdShing,MasVnr_Rating,Exter_Rating,Bsmt_Rating,BsmtFin_Rating,Fireplace_Rating,Garage_Rating,Pool_Rating,1,2,3,4,5,6,7,8,9,10,11,12,2006,2007,2008,2009,2010,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,SaleType_COD,SaleType_Con,SaleType_Deed,SaleType_New,SaleType_Oth,Street_Grvl,Street_Pave
640,0,1,0.0,0.0,300.0,1,0,0,1,10,1518,1,10,1,12677,0,0,140,2,0,6,1518.0,185,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,40,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,472,50,85,12180.0,7,102.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
641,0,3,1.0,0.0,319.0,1,0,0,2,10,1929,1,10,1,7050,0,0,235,2,0,7,1057.0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,35,7380.0,5,162.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
642,0,4,1.0,0.0,542.0,1,0,7,2,10,2704,1,7,1,13860,0,0,111,2,0,9,1952.0,269,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,37,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,35,70,14100.0,15,134.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
643,0,4,0.0,0.0,0.0,1,0,5,2,7,1620,1,10,1,10793,0,0,0,2,0,7,780.0,208,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,25,38,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,263,25,25,4886.0,0,115.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
644,0,2,1.0,0.0,645.0,1,0,0,2,10,1766,1,10,1,9187,0,0,130,2,0,7,1766.0,195,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,324,50,50,11210.0,7,119.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
645,0,3,1.0,0.0,664.0,1,40,0,1,10,981,1,5,1,10530,0,0,312,2,0,5,981.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,36,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,25,2079.0,0,72.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
646,0,3,0.0,0.0,0.0,1,0,0,1,7,1048,0,7,1,7200,0,0,27,2,0,7,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,58,58,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,0,0.0,0,52.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
647,0,3,0.0,0.0,594.0,1,0,0,1,10,1094,0,10,1,10452,0,0,0,2,287,5,1094.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,432,25,25,3500.0,14,86.625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
648,0,4,0.0,0.0,756.0,1,216,0,1,10,1839,1,5,1,7700,0,0,124,2,0,7,756.0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30,44,44,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,351,25,25,0.0,5,55.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
649,0,1,1.0,0.0,0.0,1,0,7,1,10,630,0,7,1,1936,0,0,0,2,0,3,630.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,24,37,37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,35,5645.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
650,0,3,0.0,0.0,813.0,1,0,0,2,10,1665,1,10,1,8125,0,0,0,2,0,7,813.0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35,35,0.0,0,98.35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
651,0,4,1.0,0.0,755.0,1,0,7,1,10,1510,0,5,1,9084,0,0,0,1,0,7,755.0,120,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,69,59,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,25,0.0,7,8.88,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
652,0,2,0.0,0.0,880.0,1,0,0,2,10,1716,1,10,1,8750,0,0,120,2,0,7,880.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,35,0.0,5,89.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
653,0,3,0.0,0.0,756.0,1,239,7,1,10,1469,0,10,1,10320,0,0,0,2,0,7,756.0,57,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,42,102,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,25,0.0,0,27.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
654,0,2,1.0,0.0,413.0,1,0,0,2,10,2113,1,10,1,10437,0,0,46,2,0,7,2109.0,236,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,48,13,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,660,49,70,16960.0,5,209.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
655,0,3,0.0,0.0,525.0,1,0,0,1,10,1092,1,5,1,1680,0,0,0,2,0,6,525.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,30,39,39,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,381,25,25,0.0,0,33.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
656,0,3,1.0,0.0,247.0,1,0,7,1,10,1053,1,10,1,10007,0,0,0,2,0,5,1053.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,49,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,54,35,25,5642.0,0,54.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
657,0,3,0.0,0.0,776.0,1,112,7,1,10,1502,1,5,1,7200,0,0,0,1,0,6,776.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42,77,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,15,35,0.0,7,47.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
658,0,3,0.0,1.0,912.0,1,0,0,1,10,1458,0,5,1,17503,0,0,0,2,0,6,912.0,192,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30,62,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,25,0.0,7,41.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
659,0,3,1.0,0.0,849.0,1,0,7,1,10,1486,0,10,1,9937,0,0,0,2,0,7,1486.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,45,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35,25,3185.0,0,120.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
660,0,3,0.0,0.0,793.0,1,252,0,2,10,1935,1,5,1,12384,0,0,113,2,0,7,793.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,49,31,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,233,25,35,0.0,5,96.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
661,0,4,1.0,0.0,88.0,1,0,0,2,10,2448,1,10,1,46589,0,0,76,2,0,8,1629.0,517,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,56,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,528,35,49,14870.0,5,124.425,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
662,0,2,1.0,0.0,1392.0,1,240,0,1,3,1392,0,7,1,13560,0,0,0,2,0,5,1392.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,216,25,9,0.0,10,100.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
663,0,3,1.0,0.0,38.0,1,180,7,2,10,1181,0,5,1,10012,0,0,0,2,0,6,1138.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,36,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,35,5860.0,0,102.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
664,0,1,1.0,0.0,356.0,1,0,0,1,10,2097,1,10,1,20896,0,0,267,2,0,8,2077.0,192,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,50,17210.0,10,283.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
665,0,3,0.0,0.0,1406.0,1,0,0,2,10,1936,1,10,1,11194,0,0,124,2,0,7,1406.0,188,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40,35,35,0.0,5,88.2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
666,0,3,0.0,0.0,111.0,1,0,0,2,2,2380,1,5,1,18450,0,0,265,2,0,7,1021.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,42,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,113,35,35,5622.0,2,74.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
667,0,3,1.0,0.0,270.0,1,0,0,2,10,1679,0,10,1,8125,0,0,42,2,0,7,1408.0,224,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,14,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,258,25,35,11380.0,3,100.625,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
668,0,3,1.0,0.0,200.0,1,0,0,1,7,1437,1,7,1,14175,0,0,0,2,0,6,1188.0,304,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,50,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,25,25,6916.0,5,72.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
669,0,2,0.0,0.0,700.0,1,67,0,1,10,1180,0,10,1,11600,0,0,0,2,0,5,700.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,84,56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,15,0.0,7,18.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
670,0,3,1.0,0.0,545.0,1,0,0,2,10,1476,1,10,1,8633,0,0,35,2,0,7,738.0,100,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,35,1930.0,0,135.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
671,0,3,1.0,0.0,121.0,0,0,0,2,10,1369,0,5,1,6629,0,0,0,2,0,6,672.0,147,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,84,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35,25,2755.0,0,37.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
672,0,3,1.0,0.0,441.0,1,0,0,1,10,1208,1,5,1,11250,0,0,42,2,0,6,1208.0,198,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,36,29,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35,35,5369.0,5,95.55,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
673,0,3,1.0,0.0,291.0,1,0,0,2,10,1839,0,10,1,14442,0,0,87,2,200,7,1477.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42,50,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,106,25,25,11860.0,10,104.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
674,0,3,1.0,0.0,244.0,1,0,0,1,10,1136,0,5,1,9200,0,0,0,2,0,5,1136.0,426,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,36,43,43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,25,6244.0,7,67.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
675,0,3,0.0,0.0,544.0,1,0,0,2,10,1441,1,5,1,2289,0,0,0,2,0,7,855.0,28,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,36,31,31,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,25,2177.0,5,55.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
676,0,4,1.0,0.0,1095.0,0,90,0,2,7,1774,0,3,2,9600,0,0,0,0,0,8,1095.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,106,56,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,15,0.0,0,35.055,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
677,0,2,0.0,0.0,768.0,1,120,0,1,10,792,0,10,1,9022,0,0,0,0,0,5,768.0,316,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,85,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,25,0.0,0,10.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
678,0,3,0.0,0.0,2046.0,1,0,0,2,10,2046,1,10,1,11844,0,0,82,2,0,7,2046.0,322,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,928,35,50,0.0,7,208.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
679,0,3,1.0,0.0,161.0,1,0,0,1,10,988,0,5,1,9945,0,0,0,2,0,5,988.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,57,25,25,5789.0,0,71.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
680,0,2,0.0,0.0,261.0,1,0,0,2,10,923,0,5,1,8012,0,0,0,2,0,5,923.0,80,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,30,30,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,35,3310.0,5,46.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
681,0,3,0.0,0.0,611.0,1,56,0,1,10,1520,0,10,1,4500,0,0,0,2,0,6,793.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,77,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,25,25,1274.0,0,35.125,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
682,0,2,1.0,0.0,288.0,1,0,0,1,10,1291,0,10,1,2887,0,0,0,2,0,6,1291.0,307,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25,35,10030.0,7,53.875,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
683,0,3,1.0,0.0,567.0,1,0,0,2,10,1668,0,10,1,11248,0,0,45,2,0,7,1626.0,257,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,45,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,430,35,35,10590.0,5,175.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
684,0,4,0.0,0.0,1195.0,1,0,0,2,10,1839,1,7,1,16770,0,0,81,2,0,7,1195.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30,35,35,0.0,0,121.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
